pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
408721,[Use of propanidid in bioelectrical brain activation].,1977,Neurologia i neurochirurgia polska,paywalled,False,unknown,,,corpus/by-pmid/408721.md
40876130,Poroelastic modeling of magnetic nanoparticle hyperthermia: Effects of infusion-induced tissue deformation on drug distribution and thermal damage.,2025,Journal of thermal biology,paywalled,False,closed,,,corpus/by-pmid/40876130.md
40880198,"Mapping a New Blueprint of Multimodal Immunotherapy Against Prostate Cancer: Breakthroughs, Barriers, and Bold Frontiers.",2025,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,paywalled,False,closed,,,corpus/by-pmid/40880198.md
40883169,"CRISPR tools for T cells: targeting the genome, epigenome, and transcriptome.",2025,Trends in cancer,open access,True,green,PMC12397615,https://www.ncbi.nlm.nih.gov/pmc/articles/12397615,corpus/by-pmid/40883169.md
40884958,Recent update on the development of EZH2 inhibitors and degraders for cancer therapy.,2025,European journal of medicinal chemistry,paywalled,False,closed,,,corpus/by-pmid/40884958.md
40885089,Tumor organoids targeted by receptor-engineered immune cells: A promising approach for advancing cancer immunotherapy.,2025,International immunopharmacology,paywalled,False,closed,,,corpus/by-pmid/40885089.md
40885665,Extended human lymph node explants for evaluation of adaptive immunity.,2025,Trends in biotechnology,paywalled,False,closed,,,corpus/by-pmid/40885665.md
40888645,Modeling the effects of combination immunotherapy on triple-negative breast cancer in syngeneic mice from PET imaging of CD4+ and CD8+ cells.,2025,Mathematical medicine and biology : a journal of the IMA,paywalled,False,closed,,,corpus/by-pmid/40888645.md
40888991,Integrating large-scale in vitro functional genomic screen and multi-omics data to identify novel breast cancer targets.,2025,Breast cancer research and treatment,paywalled,False,closed,,,corpus/by-pmid/40888991.md
40889189,Multiomics Insights into the Mechanism and Enhanced Efficacy of Tumor Treating Fields (TTFields) Therapy in Glioblastoma.,2025,Journal of proteome research,paywalled,False,closed,,,corpus/by-pmid/40889189.md
40891130,Artificial Transmembrane Oligopeptide-Integrated Interferon mRNA with Monoclonal Antibody to Improve Specificity and Efficacy of Cancer Immunotherapy.,2025,"Advanced materials (Deerfield Beach, Fla.)",paywalled,False,closed,,,corpus/by-pmid/40891130.md
40891401,Cancer Cell Detection and Precision Targeting Drug Delivery by Covalently Functionalized Liposome.,2025,ACS applied bio materials,paywalled,False,closed,,,corpus/by-pmid/40891401.md
40891484,First-in-human transcontinental telesurgery collaboration for high intensity-focused ultrasound: a new era in globalizing focal treatment for prostate cancer.,2025,Minerva urology and nephrology,paywalled,False,closed,,,corpus/by-pmid/40891484.md
40892540,Bifidobacteria-derived exopolysaccharide promotes anti-tumor immunity.,2025,Cell reports,open access,True,gold,,https://doi.org/10.1016/j.celrep.2025.116223,corpus/by-pmid/40892540.md
40899166,Targeting stem cells with oncolytic viruses: a mathematical modelling approach.,2025,Mathematical biosciences and engineering : MBE,open access,True,gold,,https://doi.org/10.3934/mbe.2025090,corpus/by-pmid/40899166.md
40899656,Dual-Layer Flexible Liquid Metal Fiber for Plantar Pressure Monitoring and Synchronous Wound Electrotherapy.,2026,Advanced healthcare materials,paywalled,False,closed,,,corpus/by-pmid/40899656.md
40899983,Effects of 50 Hz extremely low-frequency magnetic field exposure on proliferative activity in cancer cells: an in vitro study.,2025,Radiation protection dosimetry,paywalled,False,closed,,,corpus/by-pmid/40899983.md
40902236,Biomimetic LHRH-functionalized erythrocyte-camouflaged nanogels for targeted therapy of prostate cancer.,2026,"Colloids and surfaces. B, Biointerfaces",paywalled,False,closed,,,corpus/by-pmid/40902236.md
40903324,Indirect Comparison of Epcoritamab Versus Axicabtagene Ciloleucel in Chimeric Antigen Receptor T-Cell-Eligible and -Naive Patients With Relapsed/Refractory Diffuse Large B-Cell Lymphoma.,2025,"Clinical lymphoma, myeloma & leukemia",open access,True,green,PMC12425561,https://pmc.ncbi.nlm.nih.gov/articles/PMC12425561/,corpus/by-pmid/40903324.md
40905947,Ultrasound-Mediated Piezocatalysis Triggers NO Release to Augment Targeted Immunotherapy of Pancreatic Cancer.,2025,ACS nano,paywalled,False,closed,,,corpus/by-pmid/40905947.md
40907200,"Effective preclinical activity of datopotamab deruxtecan (Dato-DXd), an ADC targeting trophoblast cell-surface antigen 2 (TROP2), against primary cervical carcinoma cell lines and xenografts.",2025,Gynecologic oncology,paywalled,False,closed,,,corpus/by-pmid/40907200.md
40907382,Pyrrolobenzodiazepine dimers for chemotherapy and antibody-drug conjugate applications.,2025,European journal of medicinal chemistry,paywalled,False,closed,,,corpus/by-pmid/40907382.md
40910367,Current advancements in the investigation of mitochondria-targeting organic sensitizers in cancer immunotherapy.,2025,Biomaterials science,paywalled,False,closed,,,corpus/by-pmid/40910367.md
40910889,Folic Acid-Chitosan-PLGA Nano Delivery System Against Liver Cancer Cells: In Vitro Studies.,2025,Journal of biochemical and molecular toxicology,paywalled,False,closed,,,corpus/by-pmid/40910889.md
40911899,Antitumor Activity of Trastuzumab Deruxtecan in Pediatric Solid Tumors with Variable HER2 Expression.,2026,Molecular cancer therapeutics,open access,True,green,PMC12490493,https://pmc.ncbi.nlm.nih.gov/articles/PMC12490493/,corpus/by-pmid/40911899.md
40912036,"Tumor tough, therapy smarter: Rethinking CAR-T for pancreatic cancer.",2025,Seminars in oncology,open access,True,hybrid,,https://doi.org/10.1016/j.seminoncol.2025.152411,corpus/by-pmid/40912036.md
40912307,Design of cathepsin-sensitive linkers for tumor-selective bioconjugate drug delivery.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/40912307.md
40912371,Overcoming standard-of-care resistance in glioblastoma using nanoparticle-based drug delivery targeting the autophagy pathway.,2025,Biochemical pharmacology,paywalled,False,closed,,,corpus/by-pmid/40912371.md
40912590,"Unlocking the therapeutic potential of HDAC inhibitors in colorectal cancer: Mechanisms, efficacy, and future perspectives.",2025,Critical reviews in oncology/hematology,paywalled,False,closed,,,corpus/by-pmid/40912590.md
40913762,DDX3X mutation and Epstein-Barr virus cooperate to induce R-loop-dependent oncogenesis.,2025,Cell reports,open access,True,gold,,https://doi.org/10.1016/j.celrep.2025.116237,corpus/by-pmid/40913762.md
40914466,Microbiome unlocks cancer immunotherapeutic potential: State of the art and future.,2025,Seminars in cancer biology,paywalled,False,closed,,,corpus/by-pmid/40914466.md
40915429,The evolving landscape of antibody-drug conjugates in small cell lung cancer: From research progress to clinical application.,2025,Biochimica et biophysica acta. Reviews on cancer,paywalled,False,closed,,,corpus/by-pmid/40915429.md
40915448,DNA methylation subtypes dictate metastatic heterogeneity of osteosarcoma via distinct tumor-stromal interactions: Multi-omics profiling and decitabine validation.,2025,International journal of biological macromolecules,paywalled,False,closed,,,corpus/by-pmid/40915448.md
40919729,Preventing Glioblastoma Relapse by Igniting Innate Immunity through Mitochondrial Stress in the Surgical Cavity.,2026,"Advanced materials (Deerfield Beach, Fla.)",open access,True,green,,https://research.rug.nl/en/publications/efbc6615-951a-4c6f-b31c-6bf9d6ec6848,corpus/by-pmid/40919729.md
40920359,A new frontier in oncology: Understanding the landscape of cancer vaccines.,2025,Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,paywalled,False,closed,,,corpus/by-pmid/40920359.md
40921131,Nanomedicine-Mediated Therapies to Target Cancer Stem Cells: An Emerging Technology.,2025,Critical reviews in therapeutic drug carrier systems,paywalled,False,closed,,,corpus/by-pmid/40921131.md
40923119,Oncolytic virus therapy for nonmuscle-invasive bladder cancer: current status and future directions.,2025,Current opinion in urology,paywalled,False,closed,,,corpus/by-pmid/40923119.md
40925418,Immunomodulatory microbubbles targeting integrin αvβ3 in combination with immunotherapy for the theranostic of anaplastic thyroid cancer in mice.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/40925418.md
40925515,Sequential YAP1/FOSL1 silencing and epigenetic therapy to overcome stromal barriers in pancreatic cancer.,2025,International journal of pharmaceutics,open access,True,hybrid,,https://doi.org/10.1016/j.ijpharm.2025.126155,corpus/by-pmid/40925515.md
40928584,Mechanistic insights and nanomedicine innovations of oligomeric proanthocyanidin in precision oncology: Ablating self-renewal capacity of metastatic cancer stem cells via multi-pathway modulation.,2025,"Medical oncology (Northwood, London, England)",paywalled,False,closed,,,corpus/by-pmid/40928584.md
40929940,The dual role of VDAC in cancer: Molecular mechanisms and advances in targeted therapy.,2025,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2025.118530,corpus/by-pmid/40929940.md
40932352,"Effects of CVA21, an Oncolytic Virus, in Combination with Pembrolizumab on Immunogenicity and the Tumor Microenvironment in Advanced NSCLC: A Phase I/II Trial.",2025,Clinical cancer research : an official journal of the American Association for Cancer Research,paywalled,False,closed,,,corpus/by-pmid/40932352.md
40932546,Dammarolic acid improves tyrosine kinase inhibitor activity in lung cancer cells.,2026,Naunyn-Schmiedeberg's archives of pharmacology,paywalled,False,closed,,,corpus/by-pmid/40932546.md
40934857,Safety of antibody-drug conjugates in gynecologic cancers: current evidence and management approaches.,2025,International journal of gynecological cancer : official journal of the International Gynecological Cancer Society,open access,True,bronze,,https://www.international-journal-of-gynecological-cancer.com/article/S1048-891X(25)01237-X/pdf,corpus/by-pmid/40934857.md
40934881,Run to boost your gut microbiome that can help fight cancer.,2025,Cell host & microbe,paywalled,False,closed,,,corpus/by-pmid/40934881.md
40935881,Synthetic lethality in cancer drug discovery: challenges and opportunities.,2026,Nature reviews. Drug discovery,paywalled,False,closed,,,corpus/by-pmid/40935881.md
40944369,An Intracellular Magnetic Micromotor Drives Spatiotemporal Mechano-Immunotherapy.,2025,"Advanced materials (Deerfield Beach, Fla.)",open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202504404,corpus/by-pmid/40944369.md
40946952,Spotlight on membrane fluidity of normal and cancer cells: Implications for cancer diagnosis and treatment.,2025,European journal of pharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.ejphar.2025.178152,corpus/by-pmid/40946952.md
40947061,Sonodynamic therapy: transforming sound into light for hard-to-treat tumours.,2025,Advanced drug delivery reviews,open access,True,hybrid,,https://doi.org/10.1016/j.addr.2025.115696,corpus/by-pmid/40947061.md
40948185,Hypoxia-amplifying polymer nanoprodrugs for sonodynamic chemotherapy for breast cancer and bone metastasis via in situ thrombogenesis.,2025,Materials horizons,paywalled,False,closed,,,corpus/by-pmid/40948185.md
40948328,"Design, development, and therapeutic applications of PARP-1 selective inhibitors.",2025,Future medicinal chemistry,paywalled,False,closed,PMC12536794,,corpus/by-pmid/40948328.md
40948474,Piezodynamic Therapy: Unleashing Mechanical Energy and Featuristic Next Generation Therapeutic Paradigms for Glioblastoma.,2025,ACS nano,paywalled,False,closed,,,corpus/by-pmid/40948474.md
40952557,"mRNA Vaccines in Cancer Immunotherapy: Recent Advances, Clinical Translation, and Future Perspectives.",2025,Current medical science,paywalled,False,closed,,,corpus/by-pmid/40952557.md
40953757,Immunotherapy in gastric adenocarcinoma - a rapidly evolving treatment landscape.,2025,Critical reviews in oncology/hematology,open access,True,hybrid,,https://doi.org/10.1016/j.critrevonc.2025.104941,corpus/by-pmid/40953757.md
40957170,Oncolytic virus therapy for glioma: current clinical trials and overcoming key obstacles.,2025,International immunopharmacology,paywalled,False,closed,,,corpus/by-pmid/40957170.md
40960236,High-Intensity Focused Ultrasound Elevates Il-2rb on CD8+ T Cells: Enhancing JAK-STAT and IL-2 Efficacy in Triple-Negative Breast Cancer.,2025,Journal of proteome research,paywalled,False,closed,,,corpus/by-pmid/40960236.md
40960430,The Two Sides of Bispecific Antibodies in Multiple Myeloma: Where Trial Promise Meets Real-World Practice.,2025,Blood cancer discovery,paywalled,False,closed,,,corpus/by-pmid/40960430.md
40961556,Zn-coordinated lipid nanoparticles synergistically enhance spleen-targeting delivery and elicit CD8+ T cell-mediated cancer immunotherapy.,2026,Journal of colloid and interface science,paywalled,False,closed,,,corpus/by-pmid/40961556.md
40962123,SitoC7A-modified lipid nanoparticles for integrated mRNA delivery and targeted STING activation.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/40962123.md
40962204,CAR T-cell and oncolytic virus dynamics and determinants of combination therapy success for glioblastoma.,2025,Mathematical biosciences,open access,True,hybrid,,https://doi.org/10.1016/j.mbs.2025.109531,corpus/by-pmid/40962204.md
40966083,ZBP1 pathway promotes tumor immunogenicity in the combination of anti-HER2 therapy and epigenetic therapy.,2025,Cell reports,open access,True,gold,,https://www.cell.com/cell-reports/pdf/S2211-1247(25)01085-X.pdf,corpus/by-pmid/40966083.md
40966317,Quantitative Cell Type-Specific Immunopeptidome Analysis of Macrophage and Tumor Coevolution Reveals Therapeutic MHC-I Peptides in Glioblastoma.,2025,Cancer research,paywalled,False,closed,PMC12616400,,corpus/by-pmid/40966317.md
40967079,"Bacteria-mediated cancer therapy (BMCT): Therapeutic applications, clinical insights, and the microbiome as an emerging hallmark of cancer.",2025,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2025.118559,corpus/by-pmid/40967079.md
40967533,The combination of a small molecular prodrug and hyaluronic acid-tocopherol assembly as a nano-agent for the synergistic therapy of cervical cancer.,2025,International journal of biological macromolecules,paywalled,False,closed,,,corpus/by-pmid/40967533.md
40970784,Polymer-PARPi Conjugates Delivering USP1i for Maximizing Synthetic Lethality to Stimulate STING Pathway in High-Grade Serous Ovarian Cancer.,2026,"Advanced materials (Deerfield Beach, Fla.)",paywalled,False,closed,,,corpus/by-pmid/40970784.md
40970869,Durable response to an anti-CD25 antibody-drug conjugate and anti-PD-1 antibody in ovarian carcinoma: a case report.,2025,Immunotherapy,paywalled,False,closed,PMC12582050,,corpus/by-pmid/40970869.md
40972334,Cavitation bubble-assisted high-intensity focused ultrasound induces abscopal immune responses.,2025,International immunopharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.intimp.2025.115565,corpus/by-pmid/40972334.md
40972447,Exploring novel strategies of oncolytic viruses and gut microbiota to enhance CAR-T cell therapy for colorectal cancer.,2025,Cellular immunology,paywalled,False,closed,,,corpus/by-pmid/40972447.md
40972573,Rewiring natural killer cells for next-generation cancer therapies.,2025,Cancer cell,paywalled,False,closed,,,corpus/by-pmid/40972573.md
40973278,"Multimodal chitosan-based materials for combination immunotherapy in cancers: Structural engineering, immune regulatory mechanisms and synergistic therapeutic applications.",2025,Carbohydrate polymers,paywalled,False,closed,,,corpus/by-pmid/40973278.md
40973578,CAR T cell persistence in cancer.,2025,Trends in cancer,open access,True,green,PMC12469819,https://pmc.ncbi.nlm.nih.gov/articles/PMC12469819/,corpus/by-pmid/40973578.md
40973826,Next-generation T cell immunotherapies engineered with CRISPR base and prime editing: challenges and opportunities.,2025,Nature reviews. Clinical oncology,paywalled,False,closed,,,corpus/by-pmid/40973826.md
40974488,"Next-generation oncology: integrative therapeutic frontiers at the crossroads of precision genomics, immuno-engineering, and tumor microenvironment modulation.",2025,"Medical oncology (Northwood, London, England)",paywalled,False,closed,,,corpus/by-pmid/40974488.md
40975614,Oncolytic viruses as anticancer agents: clinical progress and remaining challenges.,2025,"Lancet (London, England)",paywalled,False,closed,,,corpus/by-pmid/40975614.md
40976544,TROPION-Lung12: A phase 3 study of adjuvant datopotamab deruxtecan and rilvegostomig in ctDNA-positive or high-risk pathology stage I non-small cell lung cancer.,2026,The Journal of thoracic and cardiovascular surgery,open access,True,green,PMC12536336,https://pmc.ncbi.nlm.nih.gov/articles/PMC12536336/,corpus/by-pmid/40976544.md
40982660,Recent Advances in Diagnostic Strategies and Nanotechnology-Based Therapies for Ovarian Cancer Treatment.,2025,ACS applied bio materials,paywalled,False,closed,,,corpus/by-pmid/40982660.md
40985489,Overcoming the tumor microenvironment in pancreatic cancer via barrier-specific nanoparticle drug delivery.,2025,Nanoscale,paywalled,False,closed,,,corpus/by-pmid/40985489.md
40987205,Current status and future perspectives of drug delivery systems loaded with baicalein and baicalin in cancer therapy.,2025,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2025.118589,corpus/by-pmid/40987205.md
40987206,Comparative evaluation of bispecific antibody formats targeting PD-1 and LAG-3 for dual checkpoint blockade in cancer immunotherapy.,2025,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2025.118583,corpus/by-pmid/40987206.md
40987691,Expanding the Horizon of Targeted Radionuclide Therapy: Immunotherapy Combinations and FAP-Targeted Approaches.,2025,Seminars in nuclear medicine,paywalled,False,closed,,,corpus/by-pmid/40987691.md
40990518,Targeting PIN1 in Pancreatic Tumor Microenvironment with Peptide Amphiphiles Unleashes Immune Checkpoint Therapy.,2026,Advanced healthcare materials,paywalled,False,closed,,,corpus/by-pmid/40990518.md
40991405,PRT3789 Is a First-in-Human SMARCA2-Selective Degrader That Induces Synthetic Lethality in SMARCA4-Mutated Cancers.,2026,Cancer research,paywalled,False,closed,,,corpus/by-pmid/40991405.md
40992225,"Efficacy and safety of MRG002 monotherapy in treating patients with locally advanced or metastatic breast cancer with low HER2 expression: A multi-center, non-randomized, open-label phase II clinical trial.",2025,"European journal of cancer (Oxford, England : 1990)",paywalled,False,closed,,,corpus/by-pmid/40992225.md
40995928,Astragaloside II-loaded neutrophil nanocarrier drug delivery system for liver cancer treatment.,2026,Journal of biomaterials applications,paywalled,False,closed,,,corpus/by-pmid/40995928.md
40998735,Dual-Functional Biomimetic Nanoprobes for PET Imaging-Guided Sonodynamic Therapy and Chemotherapy of Triple-Negative Breast Cancer.,2025,ACS applied materials & interfaces,paywalled,False,closed,,,corpus/by-pmid/40998735.md
41003641,Molecular Characterization of a Rare Glioblastoma Case With Atypical Histopathologic Features.,2025,"Oncology (Williston Park, N.Y.)",paywalled,False,closed,,,corpus/by-pmid/41003641.md
41004981,"Metabolic-epigenetic rewiring in cancer: The role of lactylation in tumor progression, immune evasion, and therapy resistance.",2025,"Pathology, research and practice",paywalled,False,closed,,,corpus/by-pmid/41004981.md
41005213,Tecotabart vedotin in Claudin 18.2-positive advanced gastric/gastroesophageal junction cancer: A Bayesian phase 1/2 clinical trial.,2025,"European journal of cancer (Oxford, England : 1990)",paywalled,False,closed,,,corpus/by-pmid/41005213.md
41005321,TAPP@NBs combined with GSNO to enhance the anti-liver cancer effect of sonodynamic therapy.,2025,"Biomedical materials (Bristol, England)",paywalled,False,closed,,,corpus/by-pmid/41005321.md
41005517,Protein post-translational modifications in CAR-T cells: Novel strategies to amplify antitumor efficacy via epigenetic and metabolic circuitry.,2025,Critical reviews in oncology/hematology,paywalled,False,closed,,,corpus/by-pmid/41005517.md
41005692,Synergistic effects of 5-azacitidine and photodynamic therapy using spirulina platensis on cell death in CAL27 oral squamous cell carcinoma Cells: Synergistic Anticancer Effects of 5-Azacitidine and Spirulina-Based Photodynamic Therapy in Oral Squamous Cell Carcinoma Cells.,2025,Photodiagnosis and photodynamic therapy,open access,True,gold,,https://doi.org/10.1016/j.pdpdt.2025.105232,corpus/by-pmid/41005692.md
41005707,Phase angle as a prognostic factor of survival in patients with metastatic prostate cancer.,2025,Clinical nutrition ESPEN,paywalled,False,closed,,,corpus/by-pmid/41005707.md
41014798,Dual-responsive nanoparticle system for enhanced blood-brain barrier crossing and glioblastoma penetration.,2026,Biomaterials,paywalled,False,closed,,,corpus/by-pmid/41014798.md
41015605,Engineering adoptive cell therapy for solid tumors.,2025,"Medical oncology (Northwood, London, England)",paywalled,False,closed,,,corpus/by-pmid/41015605.md
41016676,Exploiting metabolic vulnerabilities in cancer: From mechanisms to therapeutic opportunities.,2025,Cancer letters,paywalled,False,closed,,,corpus/by-pmid/41016676.md
41016975,"Immune-based cancer therapies: mechanistic insights, clinical progress, and future directions.",2025,Journal of the Egyptian National Cancer Institute,open access,True,diamond,,https://jenci.springeropen.com/counter/pdf/10.1186/s43046-025-00319-6,corpus/by-pmid/41016975.md
41016988,"Cancer gene therapy: historical perspectives, current applications, and future directions.",2025,Functional & integrative genomics,paywalled,False,closed,,,corpus/by-pmid/41016988.md
41017220,Cancer Metabolism Meets DNA Repair: The Hidden Link to Therapy Resistance.,2025,"BioEssays : news and reviews in molecular, cellular and developmental biology",paywalled,False,closed,,,corpus/by-pmid/41017220.md
41017445,Sequential therapy of metastatic urothelial cancer with monomethyl auristatin E (MMAE)-containing antibody-drug conjugates for different targets.,2025,Tumori,paywalled,False,closed,,,corpus/by-pmid/41017445.md
41020434,The risk of second primary malignancies in patients receiving T-cell directed therapies for multiple myeloma: a systematic review.,2026,Leukemia & lymphoma,open access,True,hybrid,,https://doi.org/10.1080/10428194.2025.2560085,corpus/by-pmid/41020434.md
41021784,Current experiences with teclistamab in patients with multiple myeloma and renal impairment.,2025,Expert review of hematology,open access,True,green,,http://hdl.handle.net/10261/423700,corpus/by-pmid/41021784.md
41023529,Development of adenovirus-based oncolytic virus to induce EBV lytic reactivation.,2025,Gastric cancer : official journal of the International Gastric Cancer Association and the Japanese Gastric Cancer Association,paywalled,False,closed,,,corpus/by-pmid/41023529.md
41025699,CD4+ T Cells Mediate MHC-Deficient Tumor Rejection and Endothelial Cell Reprogramming.,2026,Cancer immunology research,paywalled,False,closed,PMC12646680,,corpus/by-pmid/41025699.md
41026140,Enhancing Sonodynamic Therapy for Cervical Cancer Using Ultrasound-Activated BTO@PEG.,2025,Molecular pharmaceutics,paywalled,False,closed,,,corpus/by-pmid/41026140.md
41027185,Latest insights into oncolytic viro-immunotherapy with vesicular stomatitis virus.,2025,Seminars in immunology,open access,True,hybrid,,https://doi.org/10.1016/j.smim.2025.101996,corpus/by-pmid/41027185.md
41030069,"SDP-LIV1, a Novel and Optimized LIV-1 Antibody-Drug Conjugate Demonstrating Superior Antitumor Efficacy and a Favorable Safety Profile for the Treatment of Solid Tumors.",2026,Molecular cancer therapeutics,paywalled,False,closed,,,corpus/by-pmid/41030069.md
41030233,Nanocarriers as drug delivery system for chemotherapeutic agents: from inception to clinical implementation.,2025,Drug development and industrial pharmacy,paywalled,False,closed,,,corpus/by-pmid/41030233.md
41031472,Fluorobenzylation promotes immune-activating peptides to turn cold tumors into hot tumors.,2025,Materials horizons,paywalled,False,closed,,,corpus/by-pmid/41031472.md
41032069,Exploring the role of Cathepsin S in mitochondrial energy metabolism: implications for cancer progression and therapeutic targeting.,2025,"Medical oncology (Northwood, London, England)",paywalled,False,closed,,,corpus/by-pmid/41032069.md
41033113,Reovirus oncolysis and the next frontiers for this unique oncoviral immunotherapy.,2025,Seminars in immunology,paywalled,False,closed,,,corpus/by-pmid/41033113.md
41033317,Antibody-drug conjugates: Current challenges and innovative solutions for precision cancer therapy.,2025,"Med (New York, N.Y.)",paywalled,False,closed,,,corpus/by-pmid/41033317.md
41033396,Tailored mechano-responsive micelles mimic the iron starvation response and impair pH homeostasis for triggered cancer therapy.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/41033396.md
41033612,Tumor Treating Fields Therapy After Stereotactic Radiosurgery for Brain Metastases From Non-Small Cell Lung Cancer: Final Results of the Phase 3 METIS Study.,2026,"International journal of radiation oncology, biology, physics",open access,True,hybrid,,https://doi.org/10.1016/j.ijrobp.2025.08.066,corpus/by-pmid/41033612.md
41034054,[Molecular pathogenesis and treatment of follicular lymphoma].,2025,[Rinsho ketsueki] The Japanese journal of clinical hematology,paywalled,False,unknown,,,corpus/by-pmid/41034054.md
41034055,[Diffuse large B-cell lymphoma: current treatment strategy and future outlook].,2025,[Rinsho ketsueki] The Japanese journal of clinical hematology,paywalled,False,unknown,,,corpus/by-pmid/41034055.md
41034514,Solid tumour CAR-T cells engineered with fusion proteins targeting PD-L1 for localized IL-12 delivery.,2025,Nature biomedical engineering,open access,True,hybrid,,https://www.nature.com/articles/s41551-025-01509-2.pdf,corpus/by-pmid/41034514.md
41037064,"Epigenetic targeting in oral squamous cell carcinoma: mechanisms, therapies, and translational potential.",2026,Expert review of anticancer therapy,paywalled,False,closed,,,corpus/by-pmid/41037064.md
41037956,Hybrid nanoparticle-immune cell conjugates for augmented anticancer efficacy.,2026,"Colloids and surfaces. B, Biointerfaces",paywalled,False,closed,,,corpus/by-pmid/41037956.md
41038349,Ultrasound-activatable nanovaccines amplify dual-modal ROS for cancer sono-immunotherapy.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/41038349.md
41038761,In Vitro Investigation of Targeted Sonodynamic Therapy of Melanoma Cancer Cells Utilizing a Green-Synthesized Folic Acid@CeO2-Bi2O3 Nanohybrid.,2026,Ultrasound in medicine & biology,paywalled,False,closed,,,corpus/by-pmid/41038761.md
41039676,Real-world efficacy and safety of amivantamab in EGFR exon-20-mutant non-small cell lung cancer in a French early-access program: Amexon 20 GFPC study.,2025,"Lung cancer (Amsterdam, Netherlands)",paywalled,False,closed,,,corpus/by-pmid/41039676.md
41042160,Biomimetic nanocarriers for targeted therapy of colorectal cancer.,2025,Expert opinion on drug delivery,paywalled,False,closed,,,corpus/by-pmid/41042160.md
41043399,Unmasking cancer's hidden nerve route with patient-derived organoids.,2025,Cell stem cell,paywalled,False,closed,,,corpus/by-pmid/41043399.md
41044011,Reprogramming T cell stemness against cancer.,2026,Trends in cancer,paywalled,False,closed,,,corpus/by-pmid/41044011.md
41045984,Irreversible electroporation with intratumoral plant virus immunotherapy induces systemic immunity in a metastatic model of pancreatic cancer.,2025,Cancer letters,open access,True,hybrid,,https://doi.org/10.1016/j.canlet.2025.218074,corpus/by-pmid/41045984.md
41047807,Clinical potential of CAR T cell-derived extracellular vesicles (CAR-EVs) in cancer therapy: a cell-free approach.,2025,Therapeutic delivery,paywalled,False,closed,PMC12574572,,corpus/by-pmid/41047807.md
41047879,Oxygen-Delivering Semiconducting Polymer Nanocytokines for Sono-Induced Combination Immunotherapy of Orthotopic Pancreatic Cancer.,2025,ACS applied materials & interfaces,paywalled,False,closed,,,corpus/by-pmid/41047879.md
41055080,Nanotechnology Meets the Tumor Microenvironment: Unlocking New Horizons in Cancer Therapy.,2025,ACS biomaterials science & engineering,paywalled,False,closed,,,corpus/by-pmid/41055080.md
41061200,Efficacy and Safety of BL-B01D1 in Patients With Locally Advanced or Metastatic Urothelial Carcinoma: A Phase II Clinical Trial.,2025,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,paywalled,False,closed,,,corpus/by-pmid/41061200.md
41061376,Fecal microbiota transplantation to enhance cancer treatment outcomes across different cancer types: A systematic literature review.,2025,Cancer treatment reviews,open access,True,hybrid,,https://doi.org/10.1016/j.ctrv.2025.103025,corpus/by-pmid/41061376.md
41062905,"Epidrugs in cancer: mechanisms, applications, and future direction.",2026,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,paywalled,False,closed,,,corpus/by-pmid/41062905.md
41063413,"Molecular Mediators of Metabolic Reprogramming in Cancer: Mechanisms, Regulatory Networks, and Therapeutic Strategies.",2026,Immunology,paywalled,False,closed,,,corpus/by-pmid/41063413.md
41065878,Targeting the IL-6R/STAT3/PD-L1 axis: lobaric acid and Tocilizumab as a promising combination immunotherapy in ovarian cancer.,2025,Molecular biology reports,paywalled,False,closed,,,corpus/by-pmid/41065878.md
41066547,LSD1 Inhibition Induces MHC-I and Dendritic Cell Activation to Promote Antitumor Immunity in Head and Neck Squamous Cell Carcinoma.,2026,Cancer research,paywalled,False,closed,PMC12599148,,corpus/by-pmid/41066547.md
41066595,Radiation-Triggered Payload Release Enhances Bispecific Antibody Efficacy.,2026,Cancer research,paywalled,False,closed,,,corpus/by-pmid/41066595.md
